,id,Date,Gender,venue,Team1,Team2,Toss_winner,decision_toss,Match_winner,player_of_match
0,1001349,17-02-2017,male,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,field,Sri Lanka,['DAS Gunaratne']
1,1001351,19-02-2017,male,"Simonds Stadium, South Geelong",Australia,Sri Lanka,Sri Lanka,field,Sri Lanka,['DAS Gunaratne']
2,1001353,22-02-2017,male,Adelaide Oval,Australia,Sri Lanka,Sri Lanka,field,Australia,['A Zampa']
3,1004729,05-09-2016,male,"Bready Cricket Club, Magheramason",Ireland,Hong Kong,Hong Kong,bat,Hong Kong,['A Zampa']
4,1007655,18-06-2016,male,Harare Sports Club,Zimbabwe,India,India,field,Zimbabwe,['E Chigumbura']
5,1007657,20-06-2016,male,Harare Sports Club,Zimbabwe,India,Zimbabwe,bat,India,['BB Sran']
6,1007659,22-06-2016,male,Harare Sports Club,Zimbabwe,India,Zimbabwe,field,India,['KM Jadhav']
7,1019979,03-01-2017,male,McLean Park,New Zealand,Bangladesh,Bangladesh,bat,New Zealand,['KS Williamson']
8,1019981,06-01-2017,male,Bay Oval,New Zealand,Bangladesh,Bangladesh,field,New Zealand,['C Munro']
9,1019983,08-01-2017,male,Bay Oval,New Zealand,Bangladesh,Bangladesh,field,New Zealand,['CJ Anderson']
10,1020029,17-02-2017,male,Eden Park,New Zealand,South Africa,New Zealand,field,South Africa,['Imran Tahir']
11,1031431,21-06-2017,male,The Rose Bowl,England,South Africa,South Africa,bat,England,['JM Bairstow']
12,1031433,23-06-2017,male,County Ground,England,South Africa,England,field,South Africa,['CH Morris']
13,1031435,25-06-2017,male,Sophia Gardens,England,South Africa,South Africa,field,England,['DJ Malan']
14,1034825,26-01-2017,male,Green Park,India,England,England,field,England,['MM Ali']
15,1034827,29-01-2017,male,"Vidarbha Cricket Association Stadium, Jamtha",India,England,England,field,India,['JJ Bumrah']
16,1034829,01-02-2017,male,M Chinnaswamy Stadium,India,England,England,field,India,['YS Chahal']
17,1040485,08-03-2017,male,Greater Noida Sports Complex Ground,Afghanistan,Ireland,Ireland,bat,Afghanistan,['Samiullah Shenwari']
18,1040487,10-03-2017,male,Greater Noida Sports Complex Ground,Afghanistan,Ireland,Afghanistan,bat,Afghanistan,"['Najeeb Tarakai', 'Rashid Khan']"
19,1040489,12-03-2017,male,Greater Noida Sports Complex Ground,Afghanistan,Ireland,Ireland,field,Afghanistan,['Mohammad Nabi']
20,1041615,27-08-2016,male,Central Broward Regional Park Stadium Turf Ground,India,West Indies,India,field,West Indies,['E Lewis']
21,1041617,28-08-2016,male,Central Broward Regional Park Stadium Turf Ground,India,West Indies,India,field,no result,['E Lewis']
22,1043989,17-02-2017,female,Melbourne Cricket Ground,Australia,New Zealand,New Zealand,field,Australia,['EJ Villani']
23,1043991,19-02-2017,female,"Simonds Stadium, South Geelong",Australia,New Zealand,Australia,field,New Zealand,['AM Peterson']
24,1043993,22-02-2017,female,Adelaide Oval,Australia,New Zealand,New Zealand,bat,New Zealand,['SW Bates']
25,1044211,27-09-2016,female,Sinhalese Sports Club Ground,Sri Lanka,Australia,Australia,field,Australia,['KM Beams']
26,1050217,23-09-2016,male,Dubai International Cricket Stadium,Pakistan,West Indies,Pakistan,field,Pakistan,['Imad Wasim']
27,1050219,24-09-2016,male,Dubai International Cricket Stadium,Pakistan,West Indies,West Indies,field,Pakistan,['Sarfraz Ahmed']
28,1050221,27-09-2016,male,Sheikh Zayed Stadium,Pakistan,West Indies,Pakistan,field,Pakistan,['Imad Wasim']
29,1050615,21-11-2016,female,Saxton Oval,New Zealand,Pakistan,New Zealand,bat,New Zealand,['Imad Wasim']
30,1065348,04-12-2016,female,Asian Institute of Technology Ground,India,Pakistan,India,bat,India,['M Raj']
31,1072206,14-12-2016,male,ICC Academy,United Arab Emirates,Afghanistan,Afghanistan,bat,Afghanistan,['Karim Janat']
32,1072207,16-12-2016,male,Dubai International Cricket Stadium,United Arab Emirates,Afghanistan,United Arab Emirates,bat,Afghanistan,['Najibullah Zadran']
33,1072208,18-12-2016,male,ICC Academy,United Arab Emirates,Afghanistan,Afghanistan,bat,Afghanistan,['Rashid Khan']
34,1074957,14-01-2017,male,Sheikh Zayed Stadium,Hong Kong,Scotland,Scotland,bat,Scotland,['CS MacLeod']
35,1074958,14-01-2017,male,Sheikh Zayed Stadium,Afghanistan,Ireland,Ireland,bat,Afghanistan,['Mohammad Nabi']
36,1074959,15-01-2017,male,Sheikh Zayed Stadium,Netherlands,Oman,Oman,bat,Netherlands,['MJG Rippon']
37,1074961,16-01-2017,male,Sheikh Zayed Stadium,Hong Kong,Oman,Oman,field,Oman,['Bilal Khan']
38,1074962,16-01-2017,male,Sheikh Zayed Stadium,United Arab Emirates,Afghanistan,Afghanistan,field,Afghanistan,['Dawlat Zadran']
39,1074964,17-01-2017,male,Sheikh Zayed Stadium,Netherlands,Scotland,Netherlands,field,Scotland,['JH Davey']
40,1074965,18-01-2017,male,Dubai International Cricket Stadium,United Arab Emirates,Ireland,Ireland,bat,Ireland,['WB Rankin']
41,1074966,18-01-2017,male,Dubai International Cricket Stadium,Hong Kong,Netherlands,Hong Kong,bat,Hong Kong,['Anshuman Rath']
42,1074968,19-01-2017,male,Dubai International Cricket Stadium,Oman,Scotland,Oman,bat,Scotland,['MH Cross']
43,1074969,20-01-2017,male,Dubai International Cricket Stadium,Afghanistan,Oman,Afghanistan,field,Afghanistan,['Mohammad Shahzad']
44,1074970,20-01-2017,male,Dubai International Cricket Stadium,Ireland,Scotland,Scotland,field,Ireland,['GC Wilson']
45,1074971,20-01-2017,male,Dubai International Cricket Stadium,Afghanistan,Ireland,Ireland,bat,Afghanistan,['Mohammad Nabi']
46,1077947,26-03-2017,male,"Kensington Oval, Bridgetown",West Indies,Pakistan,Pakistan,field,Pakistan,['Shadab Khan']
47,1077948,30-03-2017,male,"Queen's Park Oval, Port of Spain",West Indies,Pakistan,West Indies,field,Pakistan,['Shadab Khan']
48,1083449,04-04-2017,male,R Premadasa Stadium,Sri Lanka,Bangladesh,Bangladesh,bat,Sri Lanka,['MDKJ Perera']
49,1083450,06-04-2017,male,R Premadasa Stadium,Sri Lanka,Bangladesh,Bangladesh,bat,Bangladesh,['Shakib Al Hasan']
50,1085495,01-04-2017,male,"Queen's Park Oval, Port of Spain",West Indies,Pakistan,Pakistan,bat,West Indies,['E Lewis']
51,1085496,02-04-2017,male,"Queen's Park Oval, Port of Spain",West Indies,Pakistan,Pakistan,field,Pakistan,['Hasan Ali']
52,1089202,12-04-2017,male,Sheikh Zayed Stadium,United Arab Emirates,Papua New Guinea,United Arab Emirates,field,United Arab Emirates,['Hasan Ali']
53,1089203,14-04-2017,male,Sheikh Zayed Stadium,United Arab Emirates,Papua New Guinea,Papua New Guinea,field,United Arab Emirates,['Hasan Ali']
54,1089243,14-04-2017,male,Sheikh Zayed Stadium,United Arab Emirates,Papua New Guinea,Papua New Guinea,bat,United Arab Emirates,['Hasan Ali']
55,1089776,02-06-2017,male,"Warner Park, Basseterre",West Indies,Afghanistan,Afghanistan,bat,West Indies,['SP Narine']
56,1089777,03-06-2017,male,"Warner Park, Basseterre",West Indies,Afghanistan,West Indies,bat,West Indies,['KOK Williams']
57,1089778,05-06-2017,male,"Warner Park, Basseterre",West Indies,Afghanistan,Afghanistan,bat,West Indies,['MN Samuels']
58,1098211,09-07-2017,male,"Sabina Park, Kingston",West Indies,India,West Indies,field,West Indies,['E Lewis']
59,1144161,01-02-2019,male,Newlands,South Africa,Pakistan,Pakistan,field,South Africa,['DA Miller']
60,1144162,03-02-2019,male,The Wanderers Stadium,South Africa,Pakistan,Pakistan,field,South Africa,['DA Miller']
61,1144163,06-02-2019,male,SuperSport Park,South Africa,Pakistan,South Africa,field,Pakistan,['Shadab Khan']
62,1144172,19-03-2019,male,Newlands,South Africa,Sri Lanka,South Africa,field,no result,['DA Miller']
63,1144173,22-03-2019,male,SuperSport Park,South Africa,Sri Lanka,Sri Lanka,field,South Africa,['HE van der Dussen']
64,1144174,24-03-2019,male,The Wanderers Stadium,South Africa,Sri Lanka,Sri Lanka,field,South Africa,['D Pretorius']
65,1152840,05-05-2019,male,Sophia Gardens,England,Pakistan,Pakistan,bat,England,['EJG Morgan']
66,1153696,06-02-2019,male,Westpac Stadium,New Zealand,India,India,field,New Zealand,['TL Seifert']
67,1153697,08-02-2019,male,Eden Park,New Zealand,India,New Zealand,bat,India,['KH Pandya']
68,1153698,10-02-2019,male,Seddon Park,New Zealand,India,India,field,New Zealand,['C Munro']
69,1153843,11-01-2019,male,Eden Park,New Zealand,Sri Lanka,Sri Lanka,field,New Zealand,['DAJ Bracewell']
70,1153858,06-02-2019,female,Westpac Stadium,New Zealand,India,India,field,New Zealand,['LMM Tahuhu']
71,1153859,08-02-2019,female,Eden Park,New Zealand,India,New Zealand,field,New Zealand,['SW Bates']
72,1153860,10-02-2019,female,Seddon Park,New Zealand,India,New Zealand,bat,New Zealand,['SFM Devine']
73,1158071,05-03-2019,male,"Darren Sammy National Cricket Stadium, St Lucia",West Indies,England,England,field,England,['JM Bairstow']
74,1158072,08-03-2019,male,"Warner Park, St Kitts",West Indies,England,West Indies,field,England,['SW Billings']
75,1158073,10-03-2019,male,"Warner Park, St Kitts",West Indies,England,West Indies,bat,England,['DJ Willey']
76,1168020,21-06-2019,female,County Ground,England,West Indies,England,bat,England,['DN Wyatt']
77,1168026,26-07-2019,female,County Ground,England,Australia,England,field,Australia,['MM Lanning']
78,1168027,28-07-2019,female,"County Ground, Hove",England,Australia,England,bat,Australia,['EA Perry']
79,1168028,31-07-2019,female,County Ground,England,Australia,Australia,field,England,['KH Brunt']
80,1168112,21-02-2019,male,"Rajiv Gandhi International Cricket Stadium, Dehradun",Afghanistan,Ireland,Ireland,bat,Afghanistan,['Mohammad Nabi']
81,1168113,23-02-2019,male,"Rajiv Gandhi International Cricket Stadium, Dehradun",Afghanistan,Ireland,Afghanistan,bat,Afghanistan,['Hazratullah']
82,1168114,24-02-2019,male,"Rajiv Gandhi International Cricket Stadium, Dehradun",Afghanistan,Ireland,Ireland,field,Afghanistan,['Mohammad Nabi']
83,1168160,01-02-2019,female,Newlands,South Africa,Sri Lanka,Sri Lanka,bat,South Africa,['D van Niekerk']
84,1168162,06-02-2019,female,SuperSport Park,South Africa,Sri Lanka,Sri Lanka,field,South Africa,['S Luus']
85,1168247,24-02-2019,male,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,Australia,Australia,field,Australia,['NM Coulter-Nile']
86,1168248,27-02-2019,male,M.Chinnaswamy Stadium,India,Australia,Australia,field,Australia,['GJ Maxwell']
87,1168521,12-07-2019,male,"Bready Cricket Club, Magheramason",Ireland,Zimbabwe,Ireland,field,Ireland,['GJ Maxwell']
88,1168522,14-07-2019,male,Bready,Ireland,Zimbabwe,Zimbabwe,field,Zimbabwe,['GJ Maxwell']
89,1170457,31-01-2019,male,ICC Academy,United Arab Emirates,Nepal,Nepal,field,United Arab Emirates,['Shaiman Anwar']
90,1170458,01-02-2019,male,ICC Academy,United Arab Emirates,Nepal,United Arab Emirates,bat,Nepal,['DS Airee']
91,1170459,03-02-2019,male,ICC Academy,United Arab Emirates,Nepal,United Arab Emirates,field,Nepal,['Karan KC']
92,1172163,04-03-2019,female,Barsapara Cricket Stadium,India,England,India,field,England,['TT Beaumont']
93,1172164,07-03-2019,female,Barsapara Cricket Stadium,India,England,England,field,England,['DN Wyatt']
94,1172165,09-03-2019,female,Barsapara Cricket Stadium,India,England,England,bat,England,['KL Cross']
95,1172469,31-01-2019,female,Southend Club Cricket Stadium,Pakistan,West Indies,West Indies,bat,West Indies,['DJS Dottin']
96,1172470,01-02-2019,female,Southend Club Cricket Stadium,Pakistan,West Indies,Pakistan,bat,no result,['SA Campbelle']
97,1172471,03-02-2019,female,Southend Club Cricket Stadium,Pakistan,West Indies,Pakistan,bat,Pakistan,['Nida Dar']
98,1172505,13-02-2019,male,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,Scotland,Netherlands,field,Netherlands,['TP Visee']
99,1172506,13-02-2019,male,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Ireland,Oman,field,Ireland,['PR Stirling']
100,1172507,15-02-2019,male,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Netherlands,Netherlands,field,Netherlands,['RE van der Merwe']
101,1172508,15-02-2019,male,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Scotland,Scotland,field,Scotland,['KJ Coetzer']
102,1172509,17-02-2019,male,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Netherlands,Ireland,field,Ireland,['A Balbirnie']
103,1172510,17-02-2019,male,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Scotland,Scotland,field,Scotland,['A Neill']
104,1172910,18-02-2019,female,Terdthai Cricket Ground,Thailand,China,Thailand,field,Thailand,['C Sutthiruang']
105,1172911,18-02-2019,female,Asian Institute of Technology Ground,Kuwait,Malaysia,Kuwait,field,Malaysia,['Mas Elysa']
106,1172912,18-02-2019,female,Asian Institute of Technology Ground,Hong Kong,United Arab Emirates,United Arab Emirates,bat,United Arab Emirates,['S Venkataraman']
107,1172913,19-02-2019,female,Terdthai Cricket Ground,Malaysia,Nepal,Nepal,bat,Nepal,['SR Magar']
108,1172914,19-02-2019,female,Terdthai Cricket Ground,China,Hong Kong,China,field,China,['YS To']
109,1172915,19-02-2019,female,Asian Institute of Technology Ground,Kuwait,United Arab Emirates,United Arab Emirates,bat,United Arab Emirates,['CR Seneviratna']
110,1172916,21-02-2019,female,Terdthai Cricket Ground,Malaysia,United Arab Emirates,United Arab Emirates,bat,United Arab Emirates,['CR Seneviratna']
111,1172917,21-02-2019,female,Asian Institute of Technology Ground,Thailand,Nepal,Thailand,bat,Thailand,['C Sutthiruang']
112,1172918,21-02-2019,female,Asian Institute of Technology Ground,China,Kuwait,China,field,China,['Zhang Chan']
113,1172919,22-02-2019,female,Terdthai Cricket Ground,Nepal,United Arab Emirates,United Arab Emirates,bat,Nepal,['Nary Thapa']
114,1172920,22-02-2019,female,Asian Institute of Technology Ground,Thailand,Hong Kong,Thailand,bat,Thailand,['N Chaiwai']
115,1172921,22-02-2019,female,Terdthai Cricket Ground,China,Malaysia,Malaysia,bat,China,['F Song']
116,1172922,24-02-2019,female,Terdthai Cricket Ground,China,United Arab Emirates,China,field,United Arab Emirates,['S Venkataraman']
117,1172923,24-02-2019,female,Asian Institute of Technology Ground,Thailand,Kuwait,Kuwait,bat,Thailand,['S Tippoch']
118,1172924,24-02-2019,female,Asian Institute of Technology Ground,Hong Kong,Nepal,Hong Kong,bat,Nepal,['Nary Thapa']
119,1172925,25-02-2019,female,Terdthai Cricket Ground,Thailand,Malaysia,Malaysia,field,Thailand,['N Chaiwai']
120,1172926,25-02-2019,female,Terdthai Cricket Ground,China,Nepal,China,field,Nepal,['SR Magar']
121,1172927,25-02-2019,female,Asian Institute of Technology Ground,Hong Kong,Kuwait,Hong Kong,field,Hong Kong,['M Yousaf']
122,1172929,27-02-2019,female,Asian Institute of Technology Ground,Kuwait,Nepal,Kuwait,field,Nepal,['RC Belbashi']
123,1172930,27-02-2019,female,Asian Institute of Technology Ground,Thailand,United Arab Emirates,Thailand,bat,Thailand,['RC Belbashi']
124,1173048,21-02-2020,female,Sydney Showground Stadium,Australia,India,Australia,field,India,['Poonam Yadav']
125,1173049,22-02-2020,female,W.A.C.A. Ground,Thailand,West Indies,Thailand,bat,West Indies,['SR Taylor']
126,1173050,22-02-2020,female,W.A.C.A. Ground,New Zealand,Sri Lanka,New Zealand,field,New Zealand,['HNK Jensen']
127,1173051,23-02-2020,female,W.A.C.A. Ground,England,South Africa,South Africa,field,South Africa,['D van Niekerk']
128,1173052,24-02-2020,female,W.A.C.A. Ground,Australia,Sri Lanka,Sri Lanka,bat,Australia,['RL Haynes']
129,1173053,24-02-2020,female,W.A.C.A. Ground,Bangladesh,India,Bangladesh,field,India,['Shafali Verma']
130,1173054,26-02-2020,female,Manuka Oval,England,Thailand,Thailand,field,England,['HC Knight']
131,1173055,26-02-2020,female,Manuka Oval,Pakistan,West Indies,West Indies,bat,Pakistan,['Javeria Khan']
132,1173056,27-02-2020,female,Junction Oval,India,New Zealand,New Zealand,field,India,['Shafali Verma']
133,1173057,27-02-2020,female,Manuka Oval,Australia,Bangladesh,Australia,bat,Australia,['AJ Healy']
134,1173058,28-02-2020,female,Manuka Oval,South Africa,Thailand,South Africa,bat,South Africa,['L Lee']
135,1173059,28-02-2020,female,Manuka Oval,England,Pakistan,Pakistan,field,England,['HC Knight']
136,1173060,29-02-2020,female,Junction Oval,Bangladesh,New Zealand,New Zealand,bat,New Zealand,['HNK Jensen']
137,1173061,29-02-2020,female,Junction Oval,India,Sri Lanka,Sri Lanka,bat,India,['RP Yadav']
138,1173062,01-03-2020,female,Sydney Showground Stadium,Pakistan,South Africa,South Africa,bat,South Africa,['L Wolvaardt']
139,1173063,01-03-2020,female,Sydney Showground Stadium,England,West Indies,England,bat,England,['NR Sciver']
140,1173064,02-03-2020,female,Junction Oval,Bangladesh,Sri Lanka,Bangladesh,bat,Sri Lanka,['HASD Siriwardene']
141,1173065,02-03-2020,female,Junction Oval,Australia,New Zealand,New Zealand,field,Australia,['G Wareham']
142,1173066,03-03-2020,female,Sydney Showground Stadium,Pakistan,Thailand,Thailand,bat,no result,['G Wareham']
143,1173069,05-03-2020,female,Sydney Cricket Ground,Australia,South Africa,South Africa,field,Australia,['MM Lanning']
144,1173070,08-03-2020,female,Melbourne Cricket Ground,Australia,India,Australia,bat,Australia,['AJ Healy']
145,1176435,24-03-2019,female,P Sara Oval,Sri Lanka,England,Sri Lanka,bat,England,['AJ Healy']
146,1176436,26-03-2019,female,P Sara Oval,Sri Lanka,England,Sri Lanka,bat,England,['AJ Healy']
147,1176437,28-03-2019,female,P Sara Oval,Sri Lanka,England,Sri Lanka,field,England,['AJ Healy']
148,1176792,22-03-2019,male,Amini Park,Papua New Guinea,Philippines,Philippines,field,Papua New Guinea,['A Vala']
149,1176793,22-03-2019,male,Amini Park,Papua New Guinea,Vanuatu,Vanuatu,bat,Papua New Guinea,['TP Ura']
150,1176794,23-03-2019,male,Amini Park,Philippines,Vanuatu,Vanuatu,bat,Vanuatu,['TP Ura']
151,1176795,23-03-2019,male,Amini Park,Papua New Guinea,Philippines,Papua New Guinea,bat,no result,['TP Ura']
152,1176796,24-03-2019,male,Amini Park,Philippines,Vanuatu,Vanuatu,field,Philippines,['DC Smith']
153,1176797,24-03-2019,male,Amini Park,Papua New Guinea,Vanuatu,Vanuatu,bat,Papua New Guinea,['L Siaka']
154,1177018,15-05-2019,female,LC de Villiers Oval,South Africa,Pakistan,Pakistan,field,Pakistan,['Nida Dar']
155,1177019,18-05-2019,female,City Oval,South Africa,Pakistan,Pakistan,bat,South Africa,['L Lee']
156,1177020,19-05-2019,female,City Oval,South Africa,Pakistan,Pakistan,field,Pakistan,['Iram Javed']
157,1177021,22-05-2019,female,Willowmoore Park,South Africa,Pakistan,South Africa,field,South Africa,['L Lee']
158,1177022,23-05-2019,female,Willowmoore Park,South Africa,Pakistan,South Africa,field,South Africa,['L Lee']
159,1177484,15-03-2019,male,ICC Academy,United Arab Emirates,United States of America,United Arab Emirates,field,no result,['L Lee']
160,1177485,16-03-2019,male,ICC Academy,United Arab Emirates,United States of America,United Arab Emirates,bat,United Arab Emirates,['Shaiman Anwar']
161,1178996,25-05-2019,male,Sportpark Maarschalkerweerd,Germany,Italy,Italy,field,Italy,['Shaiman Anwar']
162,1179016,01-04-2019,female,United Cricket Club Ground,Namibia,Botswana,Namibia,field,Namibia,['Shaiman Anwar']
163,1179017,03-04-2019,female,United Cricket Club Ground,Namibia,Botswana,Namibia,bat,Namibia,['Shaiman Anwar']
164,1179018,03-04-2019,female,United Cricket Club Ground,Namibia,Botswana,Namibia,bat,Namibia,['Shaiman Anwar']
165,1179610,02-04-2019,female,United Cricket Club Ground,Namibia,Botswana,Botswana,field,Namibia,['Shaiman Anwar']
166,1179611,02-04-2019,female,United Cricket Club Ground,Namibia,Botswana,Botswana,bat,Namibia,['Shaiman Anwar']
167,1182642,05-05-2019,female,Old Hararians,Zimbabwe,Mozambique,Zimbabwe,bat,Zimbabwe,['SM Mayers']
168,1182643,05-05-2019,female,Takashinga Sports Club,Kenya,Namibia,Kenya,field,Namibia,['SA Wittmann']
169,1182644,05-05-2019,female,Old Hararians,Sierra Leone,Uganda,Uganda,bat,Uganda,['D Busingye']
170,1182646,06-05-2019,female,Old Hararians,Mozambique,Nigeria,Nigeria,field,Nigeria,['B Etim']
171,1182648,06-05-2019,female,Old Hararians,Namibia,Uganda,Uganda,field,Namibia,['I van Zyl']
172,1182649,06-05-2019,female,Takashinga Sports Club,Zimbabwe,Tanzania,Zimbabwe,bat,Zimbabwe,['SM Mayers']
173,1182650,08-05-2019,female,Old Hararians,Mozambique,Rwanda,Mozambique,bat,Rwanda,['H Ishimwe']
174,1182652,08-05-2019,female,Old Hararians,Kenya,Uganda,Uganda,bat,Uganda,['C Aweko']
175,1182653,08-05-2019,female,Takashinga Sports Club,Namibia,Sierra Leone,Sierra Leone,bat,Namibia,['M Short']
176,1182654,09-05-2019,female,Old Hararians,Zimbabwe,Rwanda,Zimbabwe,bat,Zimbabwe,['M Mupachikwa']
177,1182656,11-05-2019,female,Old Hararians,Zimbabwe,Nigeria,Nigeria,bat,Zimbabwe,['N Mutasa']
178,1182657,11-05-2019,female,Takashinga Sports Club,Rwanda,Tanzania,Tanzania,bat,Tanzania,['FO Kibasu']
179,1182658,12-05-2019,female,Harare Sports Club,Zimbabwe,Namibia,Namibia,field,Zimbabwe,['CS Mugeri']
180,1182904,06-05-2019,female,"Ground 1, Independence Park",Vanuatu,Papua New Guinea,Papua New Guinea,bat,Papua New Guinea,['R Oa']
181,1182905,06-05-2019,female,"Ground 2, Independence Park",Indonesia,Japan,Japan,bat,Indonesia,['Y Anggraeni']
182,1182906,06-05-2019,female,"Ground 1, Independence Park",Indonesia,Papua New Guinea,Indonesia,bat,Papua New Guinea,['NM Ambo']
183,1182909,07-05-2019,female,"Ground 2, Independence Park",Fiji,Papua New Guinea,Fiji,bat,Papua New Guinea,['R Oa']
184,1182912,09-05-2019,female,"Ground 1, Independence Park",Vanuatu,Samoa,Vanuatu,bat,Samoa,"[""RSM Lili'i""]"
185,1182913,09-05-2019,female,"Ground 2, Independence Park",Fiji,Japan,Japan,bat,Japan,['N Tokizawa']
186,1182914,09-05-2019,female,"Ground 1, Independence Park",Japan,Papua New Guinea,Japan,bat,Papua New Guinea,['K Arua']
187,1182916,10-05-2019,female,"Ground 1, Independence Park",Fiji,Indonesia,Indonesia,field,Indonesia,['N Sitompul']
188,1182917,10-05-2019,female,"Ground 2, Independence Park",Vanuatu,Japan,Japan,bat,Vanuatu,['N Navaika']
189,1182918,10-05-2019,female,"Ground 1, Independence Park",Papua New Guinea,Samoa,Papua New Guinea,field,Papua New Guinea,['K Arua']
190,1183510,29-09-2019,female,North Sydney Oval,Australia,Sri Lanka,Australia,bat,Australia,['BL Mooney']
191,1183511,30-09-2019,female,North Sydney Oval,Australia,Sri Lanka,Sri Lanka,bat,Australia,['BL Mooney']
192,1183512,02-10-2019,female,North Sydney Oval,Australia,Sri Lanka,Australia,bat,Australia,['AJ Healy']
193,1183524,27-10-2019,male,Adelaide Oval,Australia,Sri Lanka,Sri Lanka,field,Australia,['DA Warner']
194,1183525,30-10-2019,male,"Brisbane Cricket Ground, Woolloongabba",Australia,Sri Lanka,Sri Lanka,bat,Australia,['DA Warner']
195,1183526,01-11-2019,male,Melbourne Cricket Ground,Australia,Sri Lanka,Australia,field,Australia,['DA Warner']
196,1183527,03-11-2019,male,Sydney Cricket Ground,Australia,Pakistan,Australia,field,no result,['DA Warner']
197,1183528,05-11-2019,male,Manuka Oval,Australia,Pakistan,Pakistan,bat,Australia,['SPD Smith']
198,1183529,08-11-2019,male,Perth Stadium,Australia,Pakistan,Australia,field,Australia,['SA Abbott']
199,1183543,31-01-2020,female,Manuka Oval,England,India,India,field,India,['HC Knight']
200,1183544,01-02-2020,female,Manuka Oval,Australia,England,Australia,field,no result,['HC Knight']
201,1183545,02-02-2020,female,Manuka Oval,Australia,India,Australia,field,Australia,['EA Perry']
202,1183546,07-02-2020,female,Junction Oval,England,India,England,field,England,['A Shrubsole']
203,1183547,08-02-2020,female,Junction Oval,Australia,India,India,field,India,['A Gardner']
204,1183548,09-02-2020,female,Junction Oval,Australia,England,England,field,Australia,['S Molineux']
205,1183549,12-02-2020,female,Junction Oval,Australia,India,Australia,bat,Australia,['JL Jonassen']
206,1183856,18-05-2019,female,Central Broward Regional Park Stadium Turf Ground,United States of America,Canada,Canada,field,United States of America,['U Iftikhar']
207,1183857,19-05-2019,female,Central Broward Regional Park Stadium Turf Ground,United States of America,Canada,United States of America,bat,United States of America,['S Sriharsha']
208,1184258,20-05-2019,male,Kyambogo Cricket Oval,Ghana,Namibia,Namibia,field,Namibia,['SJ Baard']
209,1184260,20-05-2019,male,Lugogo Cricket Oval,Uganda,Botswana,Botswana,field,Uganda,['A Otwani']
210,1184261,21-05-2019,male,Kyambogo Cricket Oval,Ghana,Kenya,Ghana,field,Kenya,['RR Patel']
211,1184262,21-05-2019,male,Kyambogo Cricket Oval,Uganda,Namibia,Namibia,bat,Namibia,['K Birkenstock']
212,1184263,21-05-2019,male,Lugogo Cricket Oval,Botswana,Nigeria,Nigeria,bat,Nigeria,['I Danladi']
213,1184266,23-05-2019,male,Kyambogo Cricket Oval,Uganda,Ghana,Ghana,bat,Uganda,['Riazat Ali Shah']
214,1184900,22-05-2019,male,Kyambogo Cricket Oval,Ghana,Nigeria,Ghana,field,Nigeria,['VD Adewoye']
215,1184901,22-05-2019,male,Kyambogo Cricket Oval,Botswana,Namibia,Botswana,bat,Namibia,['C Viljoen']
216,1184902,22-05-2019,male,Lugogo Cricket Oval,Uganda,Kenya,Kenya,bat,Kenya,['RR Patel']
217,1185154,26-05-2019,female,YMCA Cricket Club,Ireland,West Indies,West Indies,bat,West Indies,['RR Patel']
218,1185155,28-05-2019,female,Sydney Parade,Ireland,West Indies,West Indies,bat,West Indies,['RR Patel']
219,1185156,29-05-2019,female,Sydney Parade,Ireland,West Indies,Ireland,field,West Indies,['RR Patel']
220,1185181,15-06-2019,male,King George V Sports Ground,Guernsey,Germany,Germany,field,Germany,['RR Patel']
221,1185182,17-06-2019,male,King George V Sports Ground,Denmark,Norway,Denmark,bat,Denmark,['SA Ahmad']
222,1185184,16-06-2019,male,King George V Sports Ground,Denmark,Jersey,Denmark,field,Jersey,['SA Ahmad']
223,1185185,16-06-2019,male,College Field,Guernsey,Italy,Guernsey,field,Italy,['SA Ahmad']
224,1185186,16-06-2019,male,King George V Sports Ground,Jersey,Norway,Jersey,bat,Jersey,['BDH Stevens']
225,1185187,18-06-2019,male,King George V Sports Ground,Guernsey,Denmark,Guernsey,field,no result,['BDH Stevens']
226,1185188,20-06-2019,male,College Field,Germany,Norway,Germany,field,Germany,['CAJ Meschede']
227,1185190,20-06-2019,male,College Field,Germany,Jersey,Germany,field,Germany,['B Ward']
228,1185191,19-06-2019,male,King George V Sports Ground,Guernsey,Norway,Guernsey,field,Guernsey,['B Ward']
229,1185192,19-06-2019,male,College Field,Italy,Jersey,Italy,field,Jersey,['B Ward']
230,1185193,19-06-2019,male,King George V Sports Ground,Denmark,Germany,Germany,field,Germany,['B Ward']
231,1185313,12-02-2020,male,Buffalo Park,South Africa,England,England,field,South Africa,['L Ngidi']
232,1185314,14-02-2020,male,Kingsmead,South Africa,England,South Africa,field,England,['MM Ali']
